529209580929429000,162912071,276,78,"@sport Tener una idea clara y no intentar hacer un h�brido. #SPORT35",4.634125,-74.064768,2014-11-03 09:52:50
529209628526391000,459799671,262,821,"Natalia Lafourcade - Amarte duele [Video Oficial]: http://t.co/tbiEWCp5Hc a Marte y quererte!",4.748069,-74.063348,2014-11-03 09:53:02
529210020890947000,230219286,89,213,"@juancmonal @LauraAlbornozD y ya lleva 3; en 4 estar� fresco por las calles...",4.644722,-74.104443,2014-11-03 09:54:35
529210393357717000,338338764,367,133,"#kitty #hallloween #party #over wrapped  till next time.   #bogot� #colombia #night #co� http://t.co/FBlMFQ6TJX",4.66537,-74.066011,2014-11-03 09:56:04
529210947739869000,2280574761,136,502,"#EMABiggestFansJustinBieber",4.716185,-74.093075,2014-11-03 09:58:16
529211041071525000,888047239,74,116,"Que sea un excelente inicio de semana!! (@ Unisono in Bogot�, Distrito Capital) https://t.co/shpJMp52iR",4.683672,-74.046281,2014-11-03 09:58:39
529210895634018000,337472808,431,526,"Esper� Que Entiendas Que Es Temporal, Volver� Hacer El Mismo De Antes O Esa Es La Idea...",4.586391,-74.114532,2014-11-03 09:58:04
529208472823664000,230219286,89,213,"@estejaramillo @azulhstalatumba @MillosFCoficial No hace falta el que se va, hace falta el que viene...",4.644716,-74.10441,2014-11-03 09:48:26
529211270655135000,230219286,89,213,"�@TIME: U.N.: Phase out fossil fuels by 2100 or face 'irreversible' climate impact http://t.co/zNy2T7iuSE� too late!!!",4.644784,-74.104305,2014-11-03 09:59:33
529211425374224000,1180020318,13889,5,"6. #ENIGMATICOenBD 7. Santa Fe 8. Huila 9. Manuel Teodoro 10. Viera  2014/11/3 04:52 COT #trndnl http://t.co/tt5CDy7qS3",4.6564,-74.1178,2014-11-03 10:00:10
529211426959654000,1180020318,13889,5,"1. #SeAcercaDiciembreY 2. #sobrelacuerdafloja 3. #alexfromtarget 4. Junior 5. #WallendaLive  2014/11/3 04:52 COT http://t.co/tt5CDy7qS3",4.6564,-74.1178,2014-11-03 10:00:11
529212070550851000,2280574761,136,502,"5 razones para amar bieber:es sexy, su sonrisa,su forma de ser,sus canciones,su fisico #EMABiggestFansJustinBieber?? http://t.co/3oLCw5xHTI",4.716193,-74.093064,2014-11-03 10:02:44
529211100550955000,25540338,732,823,"Siguiente parada: D.F., M�xico! ?????? (@ Aeropuerto Internacional El Dorado (BOG) - @bog_eldorado) https://t.co/UPf1ZYD7jf",4.698162,-74.140913,2014-11-03 09:58:53
529212651986243000,2280574761,136,502,"Las beliebers ganaremos, beliebers nunfe",4.716196,-74.093073,2014-11-03 10:05:03
529211493850824000,338338764,367,133,"#kitty #hallloween #party over. @theatronbogota @ Barrio Los Alcazares http://t.co/eU4cpn2O42",4.66537,-74.066011,2014-11-03 10:00:27
529212500190195000,2280574761,136,502,"Las beliebere",4.7162,-74.093073,2014-11-03 10:04:26
529212439569911000,325234630,340,788,"As� como cuando te despiertas temprano... Y luego recuerdas que es festivo y puedes seguir durmiendo ??????",4.752444,-74.084304,2014-11-03 10:04:12
529212966684880000,2280574761,136,502,"Beliebers unidas jamas seran vencidas #EMABiggestFansJustinBieber http://t.co/XOk4wsgcyP",4.716187,-74.09307,2014-11-03 10:06:18
529212065245048000,431979154,33,156,"Como me gustaria tenerte m�s cerca @DayHurtado_",4.742144,-74.024764,2014-11-03 10:02:43
529213494915518000,2280574761,136,502,"INTENO SER NORMAL, LO SIENTO SOY BELEBER #EMABiggestFansJustinBieber http://t.co/Iy6DI34mhC",4.716195,-74.093078,2014-11-03 10:08:24
529214306580434000,349817797,105,110,"Feliz lunes empezando la semana con todos los poderes",4.678327,-74.09571,2014-11-03 10:11:37
529214361663848000,402373708,198,419,"Ac� celebrando halloween ?? @ Kandelaria bar http://t.co/0GdbaQfxZG",4.64148,-74.07611,2014-11-03 10:11:50
529215771684376000,328672812,56,146,"RUMBO A PEREIRA ? http://t.co/hymSOSnED0",4.700801,-74.143303,2014-11-03 10:17:26
529214472574234000,349817797,105,110,"#Amanecido.com",4.678327,-74.09571,2014-11-03 10:12:17
529215016919384000,608214782,4859,5347,"@AngelFire875",4.634022,-74.197064,2014-11-03 10:14:27
529215876596502000,608214782,4859,5347,"#LunesFeriadoMundial",4.634067,-74.197067,2014-11-03 10:17:51
529216121300602000,608214782,4859,5347,"#LunesDeGanarSeguidores",4.634019,-74.197124,2014-11-03 10:18:50
529216321868038000,334885449,1549,377,"??????",4.745481,-74.096883,2014-11-03 10:19:38
529216138165911000,20465151,1252,256,"Buenos d�as. Se me olvido que hoy es festivo !!!!!",4.63874,-74.059765,2014-11-03 10:18:54
